X,Y,Point_ID,Height
513832.561,325762.586,HF_ROW742,0.533
513832.355,325763.925,HF_ROW741,0.551
513832.225,325765.214,HF_ROW740,0.584
513832.046,325766.429,HF_ROW739,0.581
513831.829,325767.556,HF_ROW738,0.566
513831.781,325768.768,HF_ROW737,0.555
513831.685,325770.021,HF_ROW736,0.541
513831.578,325771.332,HF_ROW735,0.501
513831.439,325772.62,HF_ROW734,0.486
513831.274,325774.022,HF_ROW733,0.481
513831.184,325775.303,HF_ROW732,0.478
513831.011,325776.607,HF_ROW731,0.421
513830.812,325777.757,HF_ROW730,0.381
513830.772,325779.139,HF_ROW729,0.283
513830.492,325780.326,HF_ROW728,0.062
513830.481,325781.56,HF_ROW727,-0.073
513830.394,325782.013,HF_ROW726,0.593
513830.265,325782.251,HF_ROW725,0.892
513829.674,325784.179,HF_ROW724,-0.28
513831.196,325783.025,HF_ROW723,0.729
513831.96,325783.107,HF_ROW722,0.741
513832.322,325782.868,HF_ROW721,0.901
513831.837,325781.873,HF_ROW720,0.637
513831.993,325781.162,HF_ROW719,0.614
513832.282,325779.866,HF_ROW718,0.654
513832.205,325778.682,HF_ROW717,0.626
513832.359,325777.374,HF_ROW716,0.598
513832.52,325776.038,HF_ROW715,0.622
513832.649,325774.755,HF_ROW714,0.64
513832.686,325773.377,HF_ROW713,0.64
513833.019,325772.224,HF_ROW712,0.606
513833.189,325770.913,HF_ROW711,0.606
513833.186,325769.694,HF_ROW710,0.621
513833.399,325768.48,HF_ROW709,0.619
513833.41,325767.031,HF_ROW708,0.621
513833.57,325765.976,HF_ROW707,0.588
513833.746,325764.702,HF_ROW706,0.58
513833.814,325763.324,HF_ROW705,0.621
513834.204,325762.328,HF_ROW704,0.609
513834.143,325760.937,HF_ROW703,0.654
513834.307,325759.887,HF_ROW702,0.558
513834.584,325758.556,HF_ROW701,0.577
513834.587,325757.098,HF_ROW700,0.56
513834.85,325755.858,HF_ROW699,0.536
513834.828,325754.547,HF_ROW698,0.559
513835.141,325753.425,HF_ROW697,0.541
513835.205,325751.928,HF_ROW696,0.541
513835.393,325750.643,HF_ROW695,0.56
513835.564,325749.377,HF_ROW694,0.558
513835.598,325748.132,HF_ROW693,0.557
513835.767,325746.909,HF_ROW692,0.539
513835.864,325746.222,HF_ROW691,0.524
513835.916,325746.003,HF_ROW690,0.54
513835.938,325745.47,HF_ROW689,0.536
513836.245,325744.226,HF_ROW688,0.556
513836.27,325742.872,HF_ROW687,0.54
513836.549,325741.674,HF_ROW686,0.518
513836.679,325740.171,HF_ROW685,0.531
513836.921,325738.857,HF_ROW684,0.54
513837.109,325737.651,HF_ROW683,0.579
513837.206,325736.369,HF_ROW682,0.571
513837.428,325735.214,HF_ROW681,0.578
513837.473,325733.902,HF_ROW680,0.576
513837.605,325732.598,HF_ROW679,0.614
513837.915,325731.13,HF_ROW678,0.645
513837.954,325730.064,HF_ROW677,0.637
513838.098,325728.81,HF_ROW676,0.666
513838.256,325727.645,HF_ROW675,0.688
513838.469,325726.434,HF_ROW674,0.737
513838.635,325725.35,HF_ROW673,0.771
513837.463,325725.416,HF_ROW672,-1.155
513837.595,325724.387,HF_ROW671,-1.165
513837.782,325723.072,HF_ROW670,-1.145
513838.014,325721.803,HF_ROW669,-1.078
513838.232,325720.771,HF_ROW668,-1.063
513838.136,325719.598,HF_ROW667,-1.089
513838.331,325718.47,HF_ROW666,-1.094
513838.512,325717.368,HF_ROW665,-1.044
513838.512,325716.094,HF_ROW664,-1.065
513838.691,325714.921,HF_ROW663,-1.019
513838.83,325713.721,HF_ROW662,-1
513838.922,325712.55,HF_ROW661,-1.015
513838.866,325711.193,HF_ROW660,-0.989
513839.108,325710.106,HF_ROW659,-0.97
513839.265,325708.692,HF_ROW658,-0.93
513839.229,325707.383,HF_ROW657,-0.986
513839.446,325706.001,HF_ROW656,-0.883
513839.498,325704.637,HF_ROW655,-0.807
513839.736,325703.325,HF_ROW654,-0.74
513839.663,325701.835,HF_ROW653,-0.716
513839.833,325700.075,HF_ROW652,-0.962
513839.848,325699.047,HF_ROW651,-0.621
513839.919,325697.749,HF_ROW650,-0.594
513839.878,325696.477,HF_ROW649,-0.597
513839.902,325695.093,HF_ROW648,-0.641
513840.108,325693.92,HF_ROW647,-0.684
513840.009,325692.796,HF_ROW646,-0.717
513840.176,325691.64,HF_ROW645,-0.806
513840.129,325690.558,HF_ROW644,-1.02
513840.322,325690.17,HF_ROW643,-0.735
513840.92,325690.055,HF_ROW642,-1.024
513840.328,325690.891,HF_ROW641,2.018
513841.387,325690.714,HF_ROW640,-0.773
513839.916,325690.648,HF_ROW639,-0.241
513840.473,325690.889,HF_ROW638,0.028
513840.239,325691.222,HF_ROW637,-0.062
513840.304,325691.901,HF_ROW636,-0.114
513840.311,325692.627,HF_ROW635,-0.17
513840.269,325693.755,HF_ROW634,-0.183
513840.367,325694.851,HF_ROW633,-0.267
513840.241,325695.932,HF_ROW632,-0.353
513840.065,325697.307,HF_ROW631,-0.409
513840.042,325698.686,HF_ROW630,-0.437
513840.193,325700.143,HF_ROW629,-0.477
513840.042,325701.356,HF_ROW628,-0.528
513839.984,325702.733,HF_ROW627,-0.556
513839.706,325704.086,HF_ROW626,-0.592
513839.695,325705.229,HF_ROW625,-0.635
513839.589,325706.55,HF_ROW624,-0.676
513839.514,325707.845,HF_ROW623,-0.7
513839.308,325709.278,HF_ROW622,-0.718
513839.149,325710.769,HF_ROW621,-0.705
513838.857,325712.008,HF_ROW620,-0.683
513838.74,325713.326,HF_ROW619,-0.698
513838.82,325714.676,HF_ROW618,-0.752
513838.647,325716.019,HF_ROW617,-0.741
513838.501,325717.281,HF_ROW616,-0.747
513838.414,325718.602,HF_ROW615,-0.75
513838.337,325719.8,HF_ROW614,-0.806
513838.185,325721.075,HF_ROW613,-0.796
513838.175,325722.488,HF_ROW612,-0.777
513838.01,325723.724,HF_ROW611,-0.798
513837.89,325724.918,HF_ROW610,-0.817
513837.8,325726.08,HF_ROW609,-0.819
513837.627,325727.239,HF_ROW608,-0.814
513837.524,325728.532,HF_ROW607,-0.83
513837.37,325729.758,HF_ROW606,-0.81
513837.217,325731.014,HF_ROW605,-0.84
513837.017,325732.188,HF_ROW604,-0.871
513836.898,325733.586,HF_ROW603,-0.85
513836.655,325734.686,HF_ROW602,-0.859
513836.416,325736.014,HF_ROW601,-0.86
513836.203,325737.083,HF_ROW600,-0.852
513836.207,325738.286,HF_ROW599,-0.885
513836.111,325739.47,HF_ROW598,-0.855
513836.007,325740.75,HF_ROW597,-0.862
513835.762,325741.853,HF_ROW596,-0.844
513835.642,325742.92,HF_ROW595,-0.85
513835.508,325744.05,HF_ROW594,-0.818
513835.221,325745.28,HF_ROW593,-0.816
513835.142,325746.295,HF_ROW592,-0.838
513835.07,325747.391,HF_ROW591,-0.874
513834.985,325748.599,HF_ROW590,-0.83
513834.955,325749.671,HF_ROW589,-0.826
513834.763,325750.611,HF_ROW588,-0.832
513834.523,325751.722,HF_ROW587,-0.839
513834.357,325753.105,HF_ROW586,-0.83
513834.285,325754.252,HF_ROW585,-0.842
513834.191,325755.337,HF_ROW584,-0.869
513833.999,325756.261,HF_ROW583,-0.879
513833.983,325757.63,HF_ROW582,-0.886
513833.69,325758.739,HF_ROW581,-0.897
513833.775,325760.329,HF_ROW580,-0.87
513833.498,325761.415,HF_ROW579,-0.889
513833.304,325762.623,HF_ROW578,-0.904
513833.168,325763.932,HF_ROW577,-0.937
513832.987,325765.188,HF_ROW576,-0.954
513832.964,325766.561,HF_ROW575,-0.974
513832.616,325767.772,HF_ROW574,-0.963
513832.425,325769.123,HF_ROW573,-1.002
513832.387,325770.536,HF_ROW572,-1.043
513832.246,325771.87,HF_ROW571,-1.14
513832.089,325773.223,HF_ROW570,-1.205
513831.975,325774.48,HF_ROW569,-1.242
513831.891,325775.849,HF_ROW568,-1.191
513831.71,325777.092,HF_ROW567,-0.991
513831.559,325778.403,HF_ROW566,-0.877
513831.565,325779.58,HF_ROW565,-0.74
513831.472,325780.063,HF_ROW564,0.268
513831.111,325781.964,HF_ROW563,-0.965
513831.33,325782.079,HF_ROW562,-0.089
513832.382,325780.134,HF_ROW561,2.555
513830.578,325782.536,HF_ROW560,-0.213
513830.953,325783.844,HF_ROW559,-0.705
513832.768,325783.156,HF_ROW558,-2.733
513832.194,325784.843,HF_ROW557,-0.722
513832.035,325784.691,HF_ROW556,0.133
513833.076,325782.726,HF_ROW555,-1.492
513833.078,325781.711,HF_ROW554,-1.53
513833.111,325780.381,HF_ROW553,-1.551
513833.1,325779.072,HF_ROW552,-1.552
513833.269,325777.814,HF_ROW551,-1.591
513833.436,325776.504,HF_ROW550,-1.602
513833.519,325775.017,HF_ROW549,-1.6
513833.662,325773.764,HF_ROW548,-1.589
513833.923,325772.588,HF_ROW547,-1.587
513833.925,325771.306,HF_ROW546,-1.603
513834.039,325769.778,HF_ROW545,-1.63
513834.343,325768.607,HF_ROW544,-1.594
513834.511,325767.243,HF_ROW543,-1.609
513834.642,325765.959,HF_ROW542,-1.623
513834.727,325764.708,HF_ROW541,-1.632
513834.864,325763.088,HF_ROW540,-1.641
513834.926,325761.896,HF_ROW539,-1.613
513835.064,325760.639,HF_ROW538,-1.628
513835.182,325759.412,HF_ROW537,-1.656
513835.353,325758.035,HF_ROW536,-1.667
513835.611,325756.77,HF_ROW535,-1.688
513835.79,325755.431,HF_ROW534,-1.678
513835.9,325753.879,HF_ROW533,-1.676
513836.081,325752.641,HF_ROW532,-1.675
513836.099,325751.322,HF_ROW531,-1.687
513836.299,325749.948,HF_ROW530,-1.696
513836.473,325748.563,HF_ROW529,-1.691
513836.639,325747.249,HF_ROW528,-1.711
513836.782,325745.926,HF_ROW527,-1.666
513836.899,325744.718,HF_ROW526,-1.678
513837.16,325743.671,HF_ROW525,-1.66
513837.277,325742.467,HF_ROW524,-1.681
513837.438,325740.946,HF_ROW523,-1.666
513837.689,325739.668,HF_ROW522,-1.656
513837.758,325738.39,HF_ROW521,-1.659
513837.983,325737.122,HF_ROW520,-1.671
513838.077,325735.572,HF_ROW519,-1.665
513838.234,325734.334,HF_ROW518,-1.648
513838.481,325732.933,HF_ROW517,-1.648
513838.625,325731.426,HF_ROW516,-1.622
513838.789,325730.091,HF_ROW515,-1.616
513839.007,325728.738,HF_ROW514,-1.589
513839.065,325727.475,HF_ROW513,-1.586
513839.232,325726.256,HF_ROW512,-1.609
513839.38,325725.219,HF_ROW511,-1.588
513839.438,325724.117,HF_ROW510,-1.591
513839.585,325723.264,HF_ROW509,-1.576
513839.654,325722.138,HF_ROW508,-1.604
513839.704,325721.037,HF_ROW507,-1.653
513839.846,325719.699,HF_ROW506,-1.614
513840.001,325718.463,HF_ROW505,-1.625
513840.138,325717.252,HF_ROW504,-1.639
513840.17,325716.07,HF_ROW503,-1.658
513840.273,325714.693,HF_ROW502,-1.646
513840.506,325713.376,HF_ROW501,-1.641
513840.705,325712.067,HF_ROW500,-1.62
513840.882,325710.786,HF_ROW499,-1.636
513840.92,325709.31,HF_ROW498,-1.668
513841.006,325708.01,HF_ROW497,-1.642
513841.189,325706.783,HF_ROW496,-1.625
513841.195,325705.483,HF_ROW495,-1.609
513841.422,325704.22,HF_ROW494,-1.56
513841.569,325702.888,HF_ROW493,-1.48
513841.458,325701.419,HF_ROW492,-1.464
513841.551,325700.136,HF_ROW491,-1.394
513841.553,325698.861,HF_ROW490,-1.372
513841.669,325697.307,HF_ROW489,-1.252
513841.732,325695.907,HF_ROW488,-1.076
513841.667,325694.529,HF_ROW487,-0.754
513841.841,325693.13,HF_ROW486,-1.147
513841.93,325691.896,HF_ROW485,-1.329
513841.949,325690.62,HF_ROW484,-1.338
513841.65,325690.051,HF_ROW483,-0.403
513842.03,325690.369,HF_ROW482,-0.489
513843.041,325690.345,HF_ROW481,-1.545
513843.442,325690.409,HF_ROW480,-1.568
513842.735,325690.731,HF_ROW479,-0.866
513842.159,325690.952,HF_ROW478,-0.962
513842.172,325691.917,HF_ROW477,-0.998
513841.942,325692.864,HF_ROW476,-0.965
513842.178,325694.06,HF_ROW475,-0.982
513842.042,325695.239,HF_ROW474,-1.064
513841.913,325696.502,HF_ROW473,-0.831
513841.942,325697.694,HF_ROW472,-0.92
513841.96,325699.046,HF_ROW471,-0.966
513841.879,325700.483,HF_ROW470,-1
513841.846,325701.764,HF_ROW469,-1.044
513841.686,325703.02,HF_ROW468,-1.074
513841.576,325704.462,HF_ROW467,-1.103
513841.589,325705.848,HF_ROW466,-1.135
513841.445,325707.257,HF_ROW465,-1.174
513841.267,325708.723,HF_ROW464,-1.184
513841.185,325710.058,HF_ROW463,-1.194
513840.969,325711.321,HF_ROW462,-1.188
513840.657,325712.658,HF_ROW461,-1.16
513840.529,325714.168,HF_ROW460,-1.172
513840.549,325715.672,HF_ROW459,-1.166
513840.198,325716.752,HF_ROW458,-1.161
513840.347,325718.285,HF_ROW457,-1.179
513840.245,325719.622,HF_ROW456,-1.17
513840.124,325721.082,HF_ROW455,-1.151
513840.008,325722.45,HF_ROW454,-1.144
513839.819,325723.771,HF_ROW453,-1.118
513839.581,325725.046,HF_ROW452,-1.114
513839.531,325726.493,HF_ROW451,-1.101
513839.295,325727.528,HF_ROW450,-1.104
513839.048,325728.911,HF_ROW449,-1.078
513838.925,325730.246,HF_ROW448,-1.05
513838.866,325731.591,HF_ROW447,-1.055
513838.733,325732.933,HF_ROW446,-1.066
513838.61,325734.101,HF_ROW445,-1.077
513838.457,325735.33,HF_ROW444,-1.09
513838.321,325736.695,HF_ROW443,-1.072
513838.119,325737.799,HF_ROW442,-1.075
513837.949,325739.277,HF_ROW441,-1.027
513837.822,325740.578,HF_ROW440,-1.016
513837.555,325741.816,HF_ROW439,-0.999
513837.369,325743.126,HF_ROW438,-0.983
513837.258,325744.546,HF_ROW437,-0.956
513837.085,325745.648,HF_ROW436,-0.957
513836.844,325746.937,HF_ROW435,-0.934
513836.776,325748.351,HF_ROW434,-0.911
513836.676,325749.576,HF_ROW433,-0.923
513836.566,325750.962,HF_ROW432,-0.889
513836.398,325752.272,HF_ROW431,-0.885
513836.351,325753.64,HF_ROW430,-0.823
513836.227,325754.936,HF_ROW429,-0.836
513835.753,325755.969,HF_ROW428,-0.819
513835.764,325757.538,HF_ROW427,-0.772
513837.086,325758.248,HF_ROW426,1.944
513836.885,325759.563,HF_ROW425,1.937
513836.703,325760.925,HF_ROW424,1.966
513836.475,325762.285,HF_ROW423,1.994
513836.316,325763.582,HF_ROW422,1.987
513836.221,325764.824,HF_ROW421,2.042
513835.99,325766.007,HF_ROW420,2.006
513835.85,325767.407,HF_ROW419,2.031
513835.744,325768.718,HF_ROW418,2.039
513835.557,325770.064,HF_ROW417,2.047
513835.524,325771.398,HF_ROW416,2.037
513835.371,325772.856,HF_ROW415,1.916
513835.101,325774.269,HF_ROW414,1.823
513834.938,325775.693,HF_ROW413,1.788
513835.0,325777.016,HF_ROW412,1.663
513834.993,325778.522,HF_ROW411,1.329
513834.903,325779.818,HF_ROW410,1.204
513834.637,325780.84,HF_ROW409,1.138
513834.581,325781.565,HF_ROW408,1.839
513834.686,325782.756,HF_ROW407,1.692
513834.206,325786.189,HF_ROW406,-1.879
513835.377,325784.206,HF_ROW405,0.4
513835.756,325782.038,HF_ROW404,3.748
513834.275,325784.98,HF_ROW403,-0.428
513833.949,325784.103,HF_ROW402,1.228
513834.854,325784.374,HF_ROW401,-0.671
513836.205,325782.767,HF_ROW400,1.786
513836.2,325781.488,HF_ROW399,1.696
513836.306,325780.326,HF_ROW398,1.704
513836.537,325779.295,HF_ROW397,1.68
513836.429,325777.9,HF_ROW396,1.684
513836.554,325776.633,HF_ROW395,1.667
513836.651,325775.319,HF_ROW394,1.673
513837.021,325773.914,HF_ROW393,1.703
513837.042,325772.374,HF_ROW392,1.68
513837.095,325771.096,HF_ROW391,1.647
513837.157,325769.649,HF_ROW390,1.609
513837.394,325768.066,HF_ROW389,1.622
513837.553,325766.843,HF_ROW388,1.636
513837.805,325765.68,HF_ROW387,1.588
513837.838,325764.319,HF_ROW386,1.605
513838.032,325763.101,HF_ROW385,1.587
513838.234,325761.694,HF_ROW384,1.647
513838.443,325760.491,HF_ROW383,1.649
513838.612,325759.307,HF_ROW382,1.643
513838.558,325757.885,HF_ROW381,1.621
513838.768,325756.544,HF_ROW380,1.612
513838.971,325755.295,HF_ROW379,1.599
513838.953,325753.95,HF_ROW378,1.55
513839.327,325752.756,HF_ROW377,1.599
513839.472,325751.717,HF_ROW376,1.595
513839.467,325750.519,HF_ROW375,1.572
513839.654,325749.372,HF_ROW374,1.597
513839.822,325748.167,HF_ROW373,1.565
513839.873,325746.814,HF_ROW372,1.576
513840.057,325745.535,HF_ROW371,1.57
513840.2,325744.386,HF_ROW370,1.576
513840.445,325743.211,HF_ROW369,1.586
513840.494,325741.725,HF_ROW368,1.579
513840.779,325740.535,HF_ROW367,1.604
513840.852,325739.18,HF_ROW366,1.622
513841.098,325738.009,HF_ROW365,1.619
513841.15,325736.822,HF_ROW364,1.606
513841.382,325735.507,HF_ROW363,1.626
513841.439,325734.354,HF_ROW362,1.614
513841.523,325733.151,HF_ROW361,1.588
513841.728,325731.911,HF_ROW360,1.597
513842.083,325730.829,HF_ROW359,1.654
513842.084,325729.694,HF_ROW358,1.6
513842.068,325728.134,HF_ROW357,1.562
513842.289,325727.094,HF_ROW356,1.61
513842.387,325725.792,HF_ROW355,1.614
513842.555,325724.809,HF_ROW354,1.575
513842.741,325723.512,HF_ROW353,1.598
513843.003,325722.473,HF_ROW352,1.606
513842.767,325721.257,HF_ROW351,1.578
513843.013,325720.004,HF_ROW350,1.581
513843.24,325718.847,HF_ROW349,1.581
513843.281,325717.611,HF_ROW348,1.529
513843.293,325716.322,HF_ROW347,1.511
513843.506,325715.186,HF_ROW346,1.537
513843.731,325714.128,HF_ROW345,1.531
513843.81,325712.919,HF_ROW344,1.506
513843.886,325711.749,HF_ROW343,1.491
513843.916,325710.374,HF_ROW342,1.496
513844.075,325708.989,HF_ROW341,1.504
513844.453,325707.767,HF_ROW340,1.538
513844.468,325706.335,HF_ROW339,1.515
513844.524,325704.899,HF_ROW338,1.508
513844.523,325703.452,HF_ROW337,1.548
513844.68,325702.28,HF_ROW336,1.591
513844.761,325700.851,HF_ROW335,1.624
513844.98,325699.461,HF_ROW334,1.719
513844.855,325697.984,HF_ROW333,1.759
513845.01,325696.704,HF_ROW332,1.828
513844.969,325695.239,HF_ROW331,1.961
513844.997,325694.021,HF_ROW330,2.061
513845.095,325692.868,HF_ROW329,2.148
513845.144,325691.834,HF_ROW328,2.154
513845.033,325690.977,HF_ROW327,2.333
513844.878,325690.468,HF_ROW326,2.571
513844.725,325690.101,HF_ROW325,2.475
513844.659,325691.879,HF_ROW324,-0.474
513845.81,325690.927,HF_ROW323,2.253
513845.61,325691.369,HF_ROW322,2.029
513845.216,325691.879,HF_ROW321,1.953
513845.106,325692.991,HF_ROW320,1.899
513844.966,325694.323,HF_ROW319,1.849
513844.988,325695.392,HF_ROW318,1.838
513845.192,325696.807,HF_ROW317,1.783
513845.095,325697.976,HF_ROW316,1.756
513845.026,325699.391,HF_ROW315,1.736
513844.936,325700.635,HF_ROW314,1.687
513844.71,325702.03,HF_ROW313,1.658
513844.572,325703.185,HF_ROW312,1.66
513844.698,325704.354,HF_ROW311,1.639
513844.676,325705.562,HF_ROW310,1.586
513844.495,325707.017,HF_ROW309,1.579
513844.265,325708.32,HF_ROW308,1.538
513844.046,325709.652,HF_ROW307,1.517
513843.949,325710.864,HF_ROW306,1.493
513843.751,325712.451,HF_ROW305,1.096
513843.71,325713.653,HF_ROW304,1.388
513843.379,325714.85,HF_ROW303,1.482
513843.317,325716.299,HF_ROW302,1.489
513843.328,325717.57,HF_ROW301,1.453
513843.168,325719.045,HF_ROW300,1.452
513843.131,325720.465,HF_ROW299,1.431
513842.96,325721.74,HF_ROW298,1.412
513842.744,325722.927,HF_ROW297,1.35
513842.676,325724.208,HF_ROW296,1.386
513842.504,325725.412,HF_ROW295,1.382
513842.325,325726.801,HF_ROW294,1.399
513842.127,325728.074,HF_ROW293,1.418
513842.124,325729.317,HF_ROW292,1.381
513841.913,325730.569,HF_ROW291,1.416
513841.842,325732.097,HF_ROW290,1.391
513841.613,325733.501,HF_ROW289,1.392
513841.387,325734.885,HF_ROW288,1.431
513841.246,325736.192,HF_ROW287,1.406
513841.052,325737.492,HF_ROW286,1.419
513840.849,325738.807,HF_ROW285,1.385
513840.734,325740.157,HF_ROW284,1.375
513840.48,325741.559,HF_ROW283,1.404
513840.396,325742.893,HF_ROW282,1.394
513840.199,325744.145,HF_ROW281,1.39
513840.059,325745.583,HF_ROW280,1.357
513839.886,325746.977,HF_ROW279,1.329
513839.822,325748.414,HF_ROW278,1.303
513839.641,325749.795,HF_ROW277,1.283
513839.529,325751.261,HF_ROW276,1.327
513839.372,325752.81,HF_ROW275,1.333
513839.157,325754.275,HF_ROW274,1.34
513838.969,325755.643,HF_ROW273,1.335
513838.8,325757.188,HF_ROW272,1.363
513838.661,325758.518,HF_ROW271,1.379
513838.333,325759.917,HF_ROW270,1.408
513838.302,325761.291,HF_ROW269,1.41
513838.239,325762.666,HF_ROW268,1.382
513838.053,325764.052,HF_ROW267,1.372
513837.789,325765.358,HF_ROW266,1.373
513837.909,325766.86,HF_ROW265,1.367
513837.716,325768.027,HF_ROW264,1.32
513837.574,325769.472,HF_ROW263,1.318
513837.384,325770.794,HF_ROW262,1.316
513837.294,325772.103,HF_ROW261,1.345
513837.211,325773.427,HF_ROW260,1.312
513837.038,325774.818,HF_ROW259,1.348
513836.905,325775.917,HF_ROW258,1.381
513836.734,325777.083,HF_ROW257,1.413
513836.574,325778.323,HF_ROW256,1.538
513836.451,325779.601,HF_ROW255,1.517
513836.598,325780.812,HF_ROW254,1.538
513836.15,325781.172,HF_ROW253,3.134
513835.459,325782.566,HF_ROW252,1.781
513836.012,325784.296,HF_ROW251,-0.8
513837.126,325783.443,HF_ROW250,2.667
513837.722,325781.688,HF_ROW249,1.687
513837.742,325780.3,HF_ROW248,1.667
513837.943,325778.956,HF_ROW247,1.681
513838.085,325777.563,HF_ROW246,1.709
513838.119,325776.323,HF_ROW245,1.654
513838.26,325774.835,HF_ROW244,1.66
513838.336,325773.295,HF_ROW243,1.687
513838.506,325772.064,HF_ROW242,1.692
513838.635,325770.9,HF_ROW241,1.679
513838.795,325769.725,HF_ROW240,1.643
513838.942,325768.366,HF_ROW239,1.638
513839.086,325766.895,HF_ROW238,1.677
513839.247,325765.801,HF_ROW237,1.65
513839.384,325764.272,HF_ROW236,1.638
513839.492,325762.808,HF_ROW235,1.626
513839.694,325761.427,HF_ROW234,1.63
513839.725,325759.837,HF_ROW233,1.637
513839.881,325758.494,HF_ROW232,1.627
513840.095,325757.01,HF_ROW231,1.631
513840.218,325755.842,HF_ROW230,1.597
513840.264,325754.324,HF_ROW229,1.572
513840.605,325753.18,HF_ROW228,1.537
513840.818,325751.524,HF_ROW227,1.543
513840.817,325749.933,HF_ROW226,1.558
513841.143,325748.614,HF_ROW225,1.535
513841.223,325746.987,HF_ROW224,1.547
513841.452,325745.375,HF_ROW223,1.578
513841.679,325744.06,HF_ROW222,1.604
513841.781,325742.666,HF_ROW221,1.606
513841.877,325741.139,HF_ROW220,1.597
513842.156,325739.928,HF_ROW219,1.569
513842.339,325738.351,HF_ROW218,1.596
513842.429,325736.891,HF_ROW217,1.631
513842.722,325735.634,HF_ROW216,1.612
513842.736,325734.304,HF_ROW215,1.637
513843.147,325733.004,HF_ROW214,1.648
513843.206,325731.706,HF_ROW213,1.639
513843.337,325730.492,HF_ROW212,1.651
513843.318,325729.632,HF_ROW211,1.655
513843.464,325728.583,HF_ROW210,1.656
513843.683,325727.629,HF_ROW209,1.683
513844.078,325726.634,HF_ROW208,1.806
513844.105,325726.765,HF_ROW207,1.784
513843.924,325725.802,HF_ROW206,1.706
513843.97,325724.682,HF_ROW205,1.656
513844.131,325723.438,HF_ROW204,1.662
513844.303,325722.284,HF_ROW203,1.654
513844.405,325720.876,HF_ROW202,1.678
513844.548,325719.611,HF_ROW201,1.69
513844.659,325718.184,HF_ROW200,1.67
513844.723,325716.78,HF_ROW199,1.677
513844.942,325715.446,HF_ROW198,1.658
513845.074,325714.028,HF_ROW197,1.692
513845.243,325712.676,HF_ROW196,1.722
513845.43,325711.511,HF_ROW195,1.725
513845.359,325710.083,HF_ROW194,1.698
513845.457,325708.742,HF_ROW193,1.681
513845.664,325707.274,HF_ROW192,1.684
513845.881,325705.829,HF_ROW191,1.719
513846.036,325704.624,HF_ROW190,1.738
513845.968,325703.241,HF_ROW189,1.772
513846.132,325701.913,HF_ROW188,1.784
513846.244,325700.426,HF_ROW187,1.81
513846.32,325699.113,HF_ROW186,1.826
513846.43,325697.596,HF_ROW185,1.891
513846.491,325696.282,HF_ROW184,1.944
513846.666,325695.15,HF_ROW183,1.991
513846.686,325693.89,HF_ROW182,1.97
513846.671,325692.499,HF_ROW181,2.127
513846.347,325691.189,HF_ROW180,2.499
513846.152,325690.474,HF_ROW179,3.074
513845.821,325689.966,HF_ROW178,3.866
513847.645,325689.808,HF_ROW177,1.809
513847.762,325690.177,HF_ROW176,1.88
513847.992,325690.245,HF_ROW175,1.732
513848.346,325690.255,HF_ROW174,1.845
513847.232,325691.433,HF_ROW173,-0.33
513848.254,325690.276,HF_ROW172,2.112
513847.724,325690.576,HF_ROW171,2.074
