X,Y,Point_ID,Height
513121.27,325220.368,HF2_RW_T_1052,0.003
513121.739,325219.559,HF2_RW_T_1051,0.036
513121.142,325218.877,HF2_RW_T_1050,0.181
513121.766,325218.717,HF2_RW_T_1049,0.242
513121.428,325218.746,HF2_RW_T_1048,0.099
513121.732,325218.564,HF2_RW_T_1047,0.028
513121.584,325217.891,HF2_RW_T_1046,-0.017
513121.712,325217.116,HF2_RW_T_1045,0.012
513121.795,325216.314,HF2_RW_T_1044,0
513121.96,325215.477,HF2_RW_T_1043,0
513121.848,325214.467,HF2_RW_T_1042,0.007
513122.093,325213.477,HF2_RW_T_1041,-0.017
513122.341,325212.323,HF2_RW_T_1040,-0.008
513122.308,325211.198,HF2_RW_T_1039,-0.023
513122.467,325210.214,HF2_RW_T_1038,-0.088
513122.632,325208.887,HF2_RW_T_1037,-0.02
513122.725,325207.952,HF2_RW_T_1036,-0.096
513122.994,325206.741,HF2_RW_T_1035,-0.052
513123.135,325205.844,HF2_RW_T_1034,-0.11
513122.971,325204.642,HF2_RW_T_1033,-0.064
513123.18,325203.793,HF2_RW_T_1032,-0.143
513123.369,325202.671,HF2_RW_T_1031,-0.129
513123.565,325201.716,HF2_RW_T_1030,-0.144
513123.519,325200.533,HF2_RW_T_1029,-0.106
513123.647,325199.496,HF2_RW_T_1028,-0.107
513123.687,325198.434,HF2_RW_T_1027,-0.122
513123.983,325197.602,HF2_RW_T_1026,-0.172
513124.02,325196.472,HF2_RW_T_1025,-0.188
513124.312,325195.042,HF2_RW_T_1024,-0.13
513124.521,325194.147,HF2_RW_T_1023,-0.159
513124.526,325193.094,HF2_RW_T_1022,-0.155
513124.628,325192.178,HF2_RW_T_1021,-0.186
513124.654,325191.225,HF2_RW_T_1020,-0.154
513124.976,325190.85,HF2_RW_T_1019,-0.131
513125.141,325190.94,HF2_RW_T_1018,-0.174
513125.033,325190.487,HF2_RW_T_1017,-0.219
513125.001,325189.571,HF2_RW_T_1016,-0.22
513124.986,325188.323,HF2_RW_T_1015,-0.186
513125.207,325187.652,HF2_RW_T_1014,-0.23
513125.609,325186.468,HF2_RW_T_1013,-0.197
513125.419,325185.596,HF2_RW_T_1012,-0.237
513125.666,325184.372,HF2_RW_T_1011,-0.221
513125.834,325183.234,HF2_RW_T_1010,-0.238
513126.089,325181.966,HF2_RW_T_1009,-0.177
513126.27,325180.849,HF2_RW_T_1008,-0.208
513126.296,325179.623,HF2_RW_T_1007,-0.205
513126.352,325178.478,HF2_RW_T_1006,-0.186
513126.638,325177.241,HF2_RW_T_1005,-0.162
513126.868,325175.951,HF2_RW_T_1004,-0.115
513126.977,325174.884,HF2_RW_T_1003,-0.167
513127.01,325173.674,HF2_RW_T_1002,-0.14
513127.44,325172.434,HF2_RW_T_1001,-0.091
513127.239,325171.243,HF2_RW_T_1000,-0.087
513127.637,325170.03,HF2_RW_T_999,-0.069
513127.731,325168.966,HF2_RW_T_998,-0.082
513127.765,325167.933,HF2_RW_T_997,-0.074
513127.993,325166.962,HF2_RW_T_996,-0.083
513128.131,325165.881,HF2_RW_T_995,-0.061
513128.418,325164.889,HF2_RW_T_994,-0.089
513128.315,325163.772,HF2_RW_T_993,-0.124
513128.474,325162.604,HF2_RW_T_992,-0.087
513128.535,325161.535,HF2_RW_T_991,-0.105
513128.723,325160.344,HF2_RW_T_990,-0.066
513128.954,325159.358,HF2_RW_T_989,-0.11
513128.954,325158.195,HF2_RW_T_988,-0.079
513129.13,325156.897,HF2_RW_T_987,0.005
513129.247,325156.074,HF2_RW_T_986,-0.118
513129.463,325154.831,HF2_RW_T_985,-0.04
513129.496,325153.899,HF2_RW_T_984,-0.078
513129.528,325152.857,HF2_RW_T_983,-0.024
513129.766,325151.937,HF2_RW_T_982,-0.103
513129.815,325150.765,HF2_RW_T_981,-0.023
513129.94,325150.042,HF2_RW_T_980,-0.06
513130.102,325149.35,HF2_RW_T_979,-0.092
513130.123,325148.398,HF2_RW_T_978,-0.051
513130.316,325148.007,HF2_RW_T_977,-0.067
513130.216,325147.573,HF2_RW_T_976,-0.02
513130.892,325148.013,HF2_RW_T_975,-0.076
513131.46,325148.53,HF2_RW_T_974,-0.047
513131.291,325149.112,HF2_RW_T_973,-0.03
513130.793,325149.613,HF2_RW_T_972,-0.103
513130.545,325150.384,HF2_RW_T_971,-0.071
513130.504,325151.057,HF2_RW_T_970,0.006
513130.879,325150.528,HF2_RW_T_969,-0.068
513131.142,325150.144,HF2_RW_T_968,-0.046
513131.185,325150.004,HF2_RW_T_967,-0.105
513131.204,325150.314,HF2_RW_T_966,-0.096
513130.807,325150.646,HF2_RW_T_965,-0.097
513130.627,325151.057,HF2_RW_T_964,-0.09
513130.586,325151.568,HF2_RW_T_963,-0.139
513130.374,325152.482,HF2_RW_T_962,-0.118
513130.271,325153.28,HF2_RW_T_961,-0.132
513130.23,325154.348,HF2_RW_T_960,-0.1
513129.95,325155.358,HF2_RW_T_959,-0.065
513129.969,325156.09,HF2_RW_T_958,-0.112
513129.966,325156.939,HF2_RW_T_957,-0.111
513129.767,325157.991,HF2_RW_T_956,-0.112
513129.614,325159.209,HF2_RW_T_955,-0.07
513129.48,325160.184,HF2_RW_T_954,-0.119
513129.341,325161.379,HF2_RW_T_953,-0.103
513129.124,325162.452,HF2_RW_T_952,-0.112
513129.007,325163.712,HF2_RW_T_951,-0.066
513128.946,325164.696,HF2_RW_T_950,-0.092
513128.885,325165.921,HF2_RW_T_949,-0.051
513128.642,325166.974,HF2_RW_T_948,-0.08
513128.493,325168.257,HF2_RW_T_947,-0.048
513128.323,325169.334,HF2_RW_T_946,-0.058
513128.165,325170.296,HF2_RW_T_945,-0.119
513128.14,325171.71,HF2_RW_T_944,-0.075
513128.055,325172.729,HF2_RW_T_943,-0.143
513127.647,325173.906,HF2_RW_T_942,-0.12
513127.556,325175.101,HF2_RW_T_941,-0.139
513127.535,325176.347,HF2_RW_T_940,-0.116
513127.341,325177.496,HF2_RW_T_939,-0.141
513127.029,325178.519,HF2_RW_T_938,-0.169
513126.975,325179.845,HF2_RW_T_937,-0.153
513126.841,325180.866,HF2_RW_T_936,-0.198
513126.761,325182.105,HF2_RW_T_935,-0.219
513126.628,325183.346,HF2_RW_T_934,-0.178
513126.362,325184.436,HF2_RW_T_933,-0.199
513126.167,325185.516,HF2_RW_T_932,-0.188
513125.965,325186.717,HF2_RW_T_931,-0.174
513125.995,325187.752,HF2_RW_T_930,-0.23
513125.855,325189.009,HF2_RW_T_929,-0.181
513125.617,325190.058,HF2_RW_T_928,-0.222
513125.355,325191.353,HF2_RW_T_927,-0.192
513125.209,325192.457,HF2_RW_T_926,-0.166
513125.216,325193.538,HF2_RW_T_925,-0.205
513124.961,325194.89,HF2_RW_T_924,-0.155
513124.866,325196.066,HF2_RW_T_923,-0.143
513124.709,325197.132,HF2_RW_T_922,-0.184
513124.53,325198.283,HF2_RW_T_921,-0.17
513124.457,325199.425,HF2_RW_T_920,-0.185
513124.337,325200.62,HF2_RW_T_919,-0.17
513124.199,325201.913,HF2_RW_T_918,-0.156
513123.848,325203.046,HF2_RW_T_917,-0.139
513123.73,325204.312,HF2_RW_T_916,-0.109
513123.676,325205.393,HF2_RW_T_915,-0.144
513123.651,325206.597,HF2_RW_T_914,-0.125
513123.516,325207.832,HF2_RW_T_913,-0.094
513123.341,325208.773,HF2_RW_T_912,-0.125
513123.225,325210.101,HF2_RW_T_911,-0.04
513123.089,325211.213,HF2_RW_T_910,-0.034
513123.067,325212.317,HF2_RW_T_909,-0.055
513122.863,325213.607,HF2_RW_T_908,-0.021
513122.709,325214.725,HF2_RW_T_907,0.007
513122.584,325215.908,HF2_RW_T_906,0.018
513122.284,325217.106,HF2_RW_T_905,0.069
513122.52,325218.152,HF2_RW_T_904,0.08
513122.243,325219.013,HF2_RW_T_903,0.076
513121.555,325219.639,HF2_RW_T_902,0.179
513122.469,325219.859,HF2_RW_T_901,0.073
513123.032,325219.344,HF2_RW_T_900,0.013
513123.408,325219.15,HF2_RW_T_899,0.016
513123.491,325218.827,HF2_RW_T_898,0.057
513123.429,325218.425,HF2_RW_T_897,0.13
513123.022,325218.167,HF2_RW_T_896,0.032
513123.149,325217.867,HF2_RW_T_895,0.037
513123.396,325217.198,HF2_RW_T_894,0.023
513123.415,325216.233,HF2_RW_T_893,-0.014
513123.402,325215.182,HF2_RW_T_892,-0.006
513123.661,325214.137,HF2_RW_T_891,-0.012
513123.82,325213.094,HF2_RW_T_890,-0.037
513123.78,325211.967,HF2_RW_T_889,-0.039
513124.022,325210.818,HF2_RW_T_888,-0.04
513124.197,325209.787,HF2_RW_T_887,-0.078
513124.297,325208.568,HF2_RW_T_886,-0.05
513124.4,325207.634,HF2_RW_T_885,-0.12
513124.506,325206.44,HF2_RW_T_884,-0.116
513124.402,325205.196,HF2_RW_T_883,-0.107
513124.63,325204.032,HF2_RW_T_882,-0.167
513124.802,325202.674,HF2_RW_T_881,-0.12
513124.984,325201.678,HF2_RW_T_880,-0.168
513124.96,325200.49,HF2_RW_T_879,-0.157
513125.231,325199.447,HF2_RW_T_878,-0.182
513125.517,325198.159,HF2_RW_T_877,-0.116
513125.347,325197.048,HF2_RW_T_876,-0.135
513125.775,325196.049,HF2_RW_T_875,-0.18
513125.747,325194.763,HF2_RW_T_874,-0.173
513126.007,325193.667,HF2_RW_T_873,-0.172
513126.109,325192.54,HF2_RW_T_872,-0.163
513126.285,325191.374,HF2_RW_T_871,-0.193
513126.367,325190.214,HF2_RW_T_870,-0.219
513126.622,325188.99,HF2_RW_T_869,-0.203
513126.747,325187.991,HF2_RW_T_868,-0.234
513126.903,325186.739,HF2_RW_T_867,-0.197
513127.03,325185.74,HF2_RW_T_866,-0.223
513127.2,325184.494,HF2_RW_T_865,-0.192
513127.42,325183.26,HF2_RW_T_864,-0.171
513127.637,325182.089,HF2_RW_T_863,-0.176
513127.856,325180.841,HF2_RW_T_862,-0.158
513127.71,325179.785,HF2_RW_T_861,-0.214
513127.827,325178.58,HF2_RW_T_860,-0.209
513128.158,325177.401,HF2_RW_T_859,-0.173
513128.343,325176.263,HF2_RW_T_858,-0.175
513128.511,325175.091,HF2_RW_T_857,-0.131
513128.568,325174.127,HF2_RW_T_856,-0.168
513128.62,325172.794,HF2_RW_T_855,-0.135
513128.976,325171.722,HF2_RW_T_854,-0.114
513129.114,325170.597,HF2_RW_T_853,-0.098
513129.26,325169.427,HF2_RW_T_852,-0.082
513129.14,325168.413,HF2_RW_T_851,-0.13
513129.374,325167.223,HF2_RW_T_850,-0.082
513129.573,325166.234,HF2_RW_T_849,-0.139
513129.758,325164.943,HF2_RW_T_848,-0.08
513129.988,325163.885,HF2_RW_T_847,-0.082
513129.971,325162.744,HF2_RW_T_846,-0.089
513130.221,325161.654,HF2_RW_T_845,-0.096
513130.279,325160.527,HF2_RW_T_844,-0.089
513130.523,325159.415,HF2_RW_T_843,-0.08
513130.43,325158.47,HF2_RW_T_842,-0.139
513130.484,325157.419,HF2_RW_T_841,-0.156
513130.649,325156.458,HF2_RW_T_840,-0.188
513130.979,325155.147,HF2_RW_T_839,-0.097
513131.017,325154.152,HF2_RW_T_838,-0.144
513131.132,325152.925,HF2_RW_T_837,-0.127
513131.085,325152.041,HF2_RW_T_836,-0.142
513131.506,325150.94,HF2_RW_T_835,-0.08
513131.402,325150.175,HF2_RW_T_834,-0.13
513131.492,325149.503,HF2_RW_T_833,-0.137
513131.563,325148.766,HF2_RW_T_832,-0.108
513131.677,325148.494,HF2_RW_T_831,-0.091
513131.996,325148.627,HF2_RW_T_830,-0.139
513132.662,325149.023,HF2_RW_T_829,-0.128
513132.938,325149.156,HF2_RW_T_828,-0.093
513132.781,325149.427,HF2_RW_T_827,-0.12
513132.338,325149.935,HF2_RW_T_826,-0.147
513132.322,325150.468,HF2_RW_T_825,-0.177
513132.037,325151.233,HF2_RW_T_824,-0.167
513131.604,325152.253,HF2_RW_T_823,-0.117
513131.704,325153.146,HF2_RW_T_822,-0.15
513131.78,325154.266,HF2_RW_T_821,-0.163
513131.275,325155.164,HF2_RW_T_820,-0.164
513131.333,325156.48,HF2_RW_T_819,-0.114
513131.477,325157.327,HF2_RW_T_818,-0.177
513131.147,325158.499,HF2_RW_T_817,-0.106
513131.109,325159.441,HF2_RW_T_816,-0.133
513130.976,325160.707,HF2_RW_T_815,-0.078
513130.634,325161.591,HF2_RW_T_814,-0.124
513130.611,325162.678,HF2_RW_T_813,-0.094
513130.696,325163.303,HF2_RW_T_812,-0.091
513130.198,325164.292,HF2_RW_T_811,-0.061
513130.275,325165.312,HF2_RW_T_810,-0.109
513130.134,325166.547,HF2_RW_T_809,-0.113
513130.086,325167.623,HF2_RW_T_808,-0.109
513129.914,325168.714,HF2_RW_T_807,-0.128
513129.668,325169.99,HF2_RW_T_806,-0.061
513129.659,325170.924,HF2_RW_T_805,-0.108
513129.432,325172.05,HF2_RW_T_804,-0.093
513129.378,325173.113,HF2_RW_T_803,-0.111
513129.127,325174.279,HF2_RW_T_802,-0.082
513128.925,325175.207,HF2_RW_T_801,-0.132
513129.061,325176.419,HF2_RW_T_800,-0.114
513128.977,325177.226,HF2_RW_T_799,-0.162
513128.639,325178.449,HF2_RW_T_798,-0.135
513128.579,325179.362,HF2_RW_T_797,-0.227
513128.491,325180.554,HF2_RW_T_796,-0.171
513128.25,325181.581,HF2_RW_T_795,-0.18
513128.177,325182.755,HF2_RW_T_794,-0.189
513127.901,325184.008,HF2_RW_T_793,-0.186
513127.844,325185.005,HF2_RW_T_792,-0.235
513127.668,325186.275,HF2_RW_T_791,-0.202
513127.445,325187.317,HF2_RW_T_790,-0.249
513127.183,325188.572,HF2_RW_T_789,-0.22
513127.185,325189.802,HF2_RW_T_788,-0.198
513126.873,325190.993,HF2_RW_T_787,-0.183
513126.784,325192.114,HF2_RW_T_786,-0.213
513126.598,325193.397,HF2_RW_T_785,-0.195
513126.612,325194.571,HF2_RW_T_784,-0.182
513126.34,325195.861,HF2_RW_T_783,-0.179
513126.158,325196.952,HF2_RW_T_782,-0.189
513125.912,325198.06,HF2_RW_T_781,-0.185
513125.968,325199.151,HF2_RW_T_780,-0.195
513125.938,325200.334,HF2_RW_T_779,-0.191
513125.664,325201.561,HF2_RW_T_778,-0.186
513125.533,325202.685,HF2_RW_T_777,-0.184
513125.388,325203.744,HF2_RW_T_776,-0.177
513125.289,325205.0,HF2_RW_T_775,-0.146
513125.227,325205.913,HF2_RW_T_774,-0.215
513125.28,325207.218,HF2_RW_T_773,-0.141
513124.901,325208.356,HF2_RW_T_772,-0.091
513124.722,325209.333,HF2_RW_T_771,-0.117
513124.59,325210.608,HF2_RW_T_770,-0.071
513124.557,325211.772,HF2_RW_T_769,-0.07
513124.424,325212.823,HF2_RW_T_768,-0.071
513124.37,325214.128,HF2_RW_T_767,0.008
513124.191,325215.076,HF2_RW_T_766,-0.037
513124.104,325216.22,HF2_RW_T_765,-0.018
513123.976,325217.273,HF2_RW_T_764,-0.028
513123.908,325218.388,HF2_RW_T_763,0.053
513123.657,325219.271,HF2_RW_T_762,0.053
513123.516,325219.831,HF2_RW_T_761,0.187
513124.377,325219.29,HF2_RW_T_760,0.022
513124.966,325219.206,HF2_RW_T_759,0.038
513125.112,325219.035,HF2_RW_T_758,0.066
513124.893,325218.592,HF2_RW_T_757,0.054
513124.687,325218.329,HF2_RW_T_756,0.009
513124.465,325217.779,HF2_RW_T_755,-0.007
513124.699,325217.071,HF2_RW_T_754,-0.028
513124.907,325216.167,HF2_RW_T_753,0.007
513124.993,325215.417,HF2_RW_T_752,-0.04
513125.034,325214.654,HF2_RW_T_751,-0.035
513125.162,325213.806,HF2_RW_T_750,-0.065
513125.26,325212.807,HF2_RW_T_749,-0.087
513125.501,325211.636,HF2_RW_T_748,-0.065
513125.524,325210.594,HF2_RW_T_747,-0.066
513125.419,325209.368,HF2_RW_T_746,-0.036
513125.663,325208.384,HF2_RW_T_745,-0.104
513125.793,325207.226,HF2_RW_T_744,-0.13
513126.089,325206.004,HF2_RW_T_743,-0.085
513126.074,325205.055,HF2_RW_T_742,-0.152
513126.237,325203.899,HF2_RW_T_741,-0.124
513126.485,325202.792,HF2_RW_T_740,-0.135
513126.484,325201.774,HF2_RW_T_739,-0.196
513126.667,325200.569,HF2_RW_T_738,-0.172
513126.684,325199.334,HF2_RW_T_737,-0.192
513126.934,325198.251,HF2_RW_T_736,-0.184
513126.983,325196.981,HF2_RW_T_735,-0.143
513127.262,325196.007,HF2_RW_T_734,-0.175
513127.398,325194.814,HF2_RW_T_733,-0.139
513127.38,325193.712,HF2_RW_T_732,-0.161
513127.443,325192.66,HF2_RW_T_731,-0.154
513127.652,325191.484,HF2_RW_T_730,-0.1
513127.773,325190.662,HF2_RW_T_729,-0.192
513127.913,325189.439,HF2_RW_T_728,-0.16
513128.125,325188.386,HF2_RW_T_727,-0.184
513128.198,325187.325,HF2_RW_T_726,-0.21
513128.468,325186.13,HF2_RW_T_725,-0.207
513128.576,325185.035,HF2_RW_T_724,-0.235
513128.726,325183.802,HF2_RW_T_723,-0.187
513128.922,325182.665,HF2_RW_T_722,-0.171
513129.102,325181.551,HF2_RW_T_721,-0.17
513129.119,325180.581,HF2_RW_T_720,-0.169
513129.262,325179.503,HF2_RW_T_719,-0.185
513129.564,325178.284,HF2_RW_T_718,-0.155
513129.649,325177.3,HF2_RW_T_717,-0.146
513129.764,325176.192,HF2_RW_T_716,-0.157
513129.787,325174.866,HF2_RW_T_715,-0.106
513130.107,325173.929,HF2_RW_T_714,-0.141
513130.392,325172.69,HF2_RW_T_713,-0.045
513130.302,325171.789,HF2_RW_T_712,-0.119
513130.29,325170.593,HF2_RW_T_711,-0.079
513130.579,325169.697,HF2_RW_T_710,-0.13
513130.787,325168.391,HF2_RW_T_709,-0.049
513130.856,325167.45,HF2_RW_T_708,-0.089
513130.974,325166.439,HF2_RW_T_707,-0.086
513131.16,325165.359,HF2_RW_T_706,-0.074
513131.202,325164.377,HF2_RW_T_705,-0.097
513131.479,325163.35,HF2_RW_T_704,-0.069
513131.57,325162.429,HF2_RW_T_703,-0.12
513131.434,325161.249,HF2_RW_T_702,-0.1
513131.732,325160.346,HF2_RW_T_701,-0.13
513131.905,325159.194,HF2_RW_T_700,-0.1
513132.036,325158.334,HF2_RW_T_699,-0.116
513132.028,325157.162,HF2_RW_T_698,-0.076
513132.213,325156.213,HF2_RW_T_697,-0.104
513132.342,325155.092,HF2_RW_T_696,-0.119
513132.491,325154.069,HF2_RW_T_695,-0.115
513132.538,325153.027,HF2_RW_T_694,-0.115
513132.651,325152.141,HF2_RW_T_693,-0.145
513132.806,325151.048,HF2_RW_T_692,-0.117
513132.903,325150.225,HF2_RW_T_691,-0.133
513132.908,325149.402,HF2_RW_T_690,-0.111
513133.196,325148.697,HF2_RW_T_689,-0.095
513133.321,325148.765,HF2_RW_T_688,-0.139
513134.022,325149.661,HF2_RW_T_687,0.044
513134.274,325149.353,HF2_RW_T_686,-0.036
513134.294,325149.1,HF2_RW_T_685,-0.085
513134.24,325148.901,HF2_RW_T_684,-0.099
513134.228,325148.84,HF2_RW_T_683,-0.095
513134.186,325148.571,HF2_RW_T_682,-0.061
513134.54,325149.552,HF2_RW_T_681,0.039
513134.9,325148.612,HF2_RW_T_680,0.173
513134.633,325149.349,HF2_RW_T_679,-0.012
513134.044,325149.462,HF2_RW_T_678,-0.141
513134.049,325149.491,HF2_RW_T_677,-0.046
513133.895,325148.871,HF2_RW_T_676,-0.073
513134.132,325148.115,HF2_RW_T_675,-0.054
513134.036,325147.561,HF2_RW_T_674,-0.035
513133.733,325146.866,HF2_RW_T_673,-0.053
513133.715,325146.423,HF2_RW_T_672,-0.067
513133.968,325146.52,HF2_RW_T_671,-0.093
513133.886,325146.82,HF2_RW_T_670,-0.144
513133.939,325147.782,HF2_RW_T_669,-0.154
513133.884,325149.007,HF2_RW_T_668,-0.177
513133.471,325150.202,HF2_RW_T_667,-0.146
513133.456,325151.243,HF2_RW_T_666,-0.162
513133.361,325152.407,HF2_RW_T_665,-0.182
513133.279,325153.75,HF2_RW_T_664,-0.146
513133.4,325154.915,HF2_RW_T_663,-0.136
513133.196,325156.074,HF2_RW_T_662,-0.155
513132.936,325157.289,HF2_RW_T_661,-0.12
513132.867,325158.304,HF2_RW_T_660,-0.143
513132.687,325159.509,HF2_RW_T_659,-0.107
513132.309,325160.556,HF2_RW_T_658,-0.136
513132.117,325161.81,HF2_RW_T_657,-0.099
513132.029,325163.104,HF2_RW_T_656,-0.093
513132.138,325164.231,HF2_RW_T_655,-0.102
513132.002,325165.439,HF2_RW_T_654,-0.084
513131.919,325166.36,HF2_RW_T_653,-0.118
513131.577,325167.624,HF2_RW_T_652,-0.075
513131.405,325168.758,HF2_RW_T_651,-0.101
513131.212,325169.948,HF2_RW_T_650,-0.103
513131.166,325171.187,HF2_RW_T_649,-0.082
513130.949,325172.225,HF2_RW_T_648,-0.129
513130.92,325173.467,HF2_RW_T_647,-0.084
513130.744,325174.404,HF2_RW_T_646,-0.152
513130.606,325175.664,HF2_RW_T_645,-0.125
513130.338,325176.699,HF2_RW_T_644,-0.144
513130.136,325177.972,HF2_RW_T_643,-0.136
513130.044,325179.08,HF2_RW_T_642,-0.156
513129.859,325180.198,HF2_RW_T_641,-0.166
513129.933,325181.396,HF2_RW_T_640,-0.168
513129.645,325182.375,HF2_RW_T_639,-0.196
513129.45,325183.675,HF2_RW_T_638,-0.155
513129.219,325184.67,HF2_RW_T_637,-0.198
513129.222,325185.895,HF2_RW_T_636,-0.18
513129.199,325186.873,HF2_RW_T_635,-0.217
513128.878,325188.051,HF2_RW_T_634,-0.206
513128.611,325189.189,HF2_RW_T_633,-0.188
513128.66,325190.254,HF2_RW_T_632,-0.198
513128.51,325191.416,HF2_RW_T_631,-0.179
513128.246,325192.406,HF2_RW_T_630,-0.235
513128.062,325193.667,HF2_RW_T_629,-0.183
513127.845,325194.916,HF2_RW_T_628,-0.141
513127.959,325195.843,HF2_RW_T_627,-0.187
513127.687,325197.022,HF2_RW_T_626,-0.184
513127.486,325198.07,HF2_RW_T_625,-0.198
513127.443,325199.355,HF2_RW_T_624,-0.158
513127.354,325200.354,HF2_RW_T_623,-0.171
513127.29,325201.378,HF2_RW_T_622,-0.192
513127.085,325202.665,HF2_RW_T_621,-0.178
513126.928,325203.87,HF2_RW_T_620,-0.144
513126.849,325204.92,HF2_RW_T_619,-0.148
513126.618,325206.06,HF2_RW_T_618,-0.136
513126.474,325207.228,HF2_RW_T_617,-0.149
513126.418,325208.345,HF2_RW_T_616,-0.131
513126.396,325209.62,HF2_RW_T_615,-0.086
513126.196,325210.698,HF2_RW_T_614,-0.092
513125.976,325211.925,HF2_RW_T_613,-0.057
513126.045,325213.127,HF2_RW_T_612,-0.042
513125.708,325214.156,HF2_RW_T_611,-0.053
513125.715,325215.405,HF2_RW_T_610,-0.015
513125.505,325216.434,HF2_RW_T_609,-0.044
513125.347,325217.51,HF2_RW_T_608,0.005
513124.74,325218.124,HF2_RW_T_607,0.011
513124.962,325219.283,HF2_RW_T_606,0.068
513124.728,325219.991,HF2_RW_T_605,0.035
513124.632,325220.699,HF2_RW_T_604,0.03
513124.867,325221.206,HF2_RW_T_603,0.02
513124.711,325221.43,HF2_RW_T_602,0.084
513125.544,325221.178,HF2_RW_T_601,0
513126.087,325220.764,HF2_RW_T_600,0.035
513126.316,325220.568,HF2_RW_T_599,0.032
513126.403,325220.723,HF2_RW_T_598,0.033
513126.458,325220.831,HF2_RW_T_597,0.045
513126.245,325220.152,HF2_RW_T_596,-0.029
513126.048,325219.376,HF2_RW_T_595,-0.045
513126.45,325218.358,HF2_RW_T_594,0.006
513126.442,325217.423,HF2_RW_T_593,-0.038
513126.239,325216.274,HF2_RW_T_592,-0.043
513126.614,325215.151,HF2_RW_T_591,-0.074
513126.899,325213.911,HF2_RW_T_590,-0.033
513126.99,325212.858,HF2_RW_T_589,-0.071
513127.003,325211.652,HF2_RW_T_588,-0.087
513126.992,325210.52,HF2_RW_T_587,-0.084
513127.354,325209.444,HF2_RW_T_586,-0.119
513127.466,325208.245,HF2_RW_T_585,-0.123
513127.478,325207.221,HF2_RW_T_584,-0.158
513127.56,325205.995,HF2_RW_T_583,-0.143
513127.835,325204.919,HF2_RW_T_582,-0.155
513127.981,325203.683,HF2_RW_T_581,-0.153
513128.251,325202.474,HF2_RW_T_580,-0.154
513128.337,325201.302,HF2_RW_T_579,-0.17
513128.492,325200.17,HF2_RW_T_578,-0.177
513128.677,325199.056,HF2_RW_T_577,-0.203
513128.834,325197.807,HF2_RW_T_576,-0.169
513128.871,325196.769,HF2_RW_T_575,-0.208
513128.96,325195.634,HF2_RW_T_574,-0.181
513129.071,325194.538,HF2_RW_T_573,-0.203
513129.397,325193.266,HF2_RW_T_572,-0.183
513129.631,325191.988,HF2_RW_T_571,-0.167
513129.522,325190.952,HF2_RW_T_570,-0.163
513129.66,325189.847,HF2_RW_T_569,-0.164
513129.917,325188.793,HF2_RW_T_568,-0.2
513130.083,325187.585,HF2_RW_T_567,-0.145
513130.339,325186.543,HF2_RW_T_566,-0.164
513130.359,325185.402,HF2_RW_T_565,-0.169
513130.378,325184.245,HF2_RW_T_564,-0.181
513130.523,325183.127,HF2_RW_T_563,-0.205
513130.888,325181.938,HF2_RW_T_562,-0.149
513130.875,325180.923,HF2_RW_T_561,-0.195
513131.105,325179.785,HF2_RW_T_560,-0.186
513131.159,325178.777,HF2_RW_T_559,-0.2
513131.328,325177.659,HF2_RW_T_558,-0.161
513131.537,325176.497,HF2_RW_T_557,-0.132
513131.607,325175.512,HF2_RW_T_556,-0.166
513131.671,325174.275,HF2_RW_T_555,-0.16
513131.685,325173.072,HF2_RW_T_554,-0.15
513132.073,325171.945,HF2_RW_T_553,-0.108
513132.31,325171.011,HF2_RW_T_552,-0.092
513132.209,325169.969,HF2_RW_T_551,-0.119
513132.16,325168.97,HF2_RW_T_550,-0.117
513132.603,325167.753,HF2_RW_T_549,-0.032
513132.685,325166.949,HF2_RW_T_548,-0.101
513132.586,325165.989,HF2_RW_T_547,-0.112
513132.803,325165.055,HF2_RW_T_546,-0.137
513132.936,325164.018,HF2_RW_T_545,-0.105
513133.05,325162.962,HF2_RW_T_544,-0.124
513133.24,325161.831,HF2_RW_T_543,-0.106
513133.34,325160.904,HF2_RW_T_542,-0.137
513133.586,325159.704,HF2_RW_T_541,-0.105
513133.73,325158.783,HF2_RW_T_540,-0.152
513133.694,325157.572,HF2_RW_T_539,-0.129
513133.849,325156.685,HF2_RW_T_538,-0.158
513134.048,325155.463,HF2_RW_T_537,-0.117
513134.098,325154.432,HF2_RW_T_536,-0.156
513134.158,325153.401,HF2_RW_T_535,-0.153
513134.313,325152.481,HF2_RW_T_534,-0.185
513134.437,325151.381,HF2_RW_T_533,-0.153
513134.628,325150.491,HF2_RW_T_532,-0.158
513134.501,325149.562,HF2_RW_T_531,-0.156
513134.316,325148.832,HF2_RW_T_530,-0.106
513134.522,325148.264,HF2_RW_T_529,-0.045
513135.659,325148.843,HF2_RW_T_528,-0.133
513136.087,325148.658,HF2_RW_T_527,-0.076
513136.03,325148.928,HF2_RW_T_526,-0.08
513135.647,325149.391,HF2_RW_T_525,-0.159
513135.229,325150.036,HF2_RW_T_524,-0.158
513135.106,325151.137,HF2_RW_T_523,-0.145
513135.095,325152.02,HF2_RW_T_522,-0.192
513134.885,325153.013,HF2_RW_T_521,-0.152
513134.88,325154.016,HF2_RW_T_520,-0.142
513134.587,325155.166,HF2_RW_T_519,-0.095
513134.701,325156.249,HF2_RW_T_518,-0.151
513134.384,325157.436,HF2_RW_T_517,-0.149
513134.297,325158.663,HF2_RW_T_516,-0.105
513134.097,325159.705,HF2_RW_T_515,-0.146
